activity_id;activity_sport_type;best_effort_id;name;distance_m;distance_km;moving_time_sec;elapsed_time_sec;pr_rank;is_pr;start_date;start_index;end_index;pace_sec_km;pace_formatted
17503522763;Run;73599749046;5K;5000;5.0;1399;1399;;False;2026-02-24 06:35:41+00:00;205;608;279.8;4:39
17492970013;Run;73563737999;400m;400;0.4;111;111;;False;2026-02-23 07:55:50+00:00;198;224;277.5;4:37
17492970013;Run;73563738000;1/2 mile;805;0.805;228;228;;False;2026-02-23 07:55:50+00:00;201;255;283.2;4:43
17492970013;Run;73563738001;1K;1000;1.0;284;284;;False;2026-02-23 07:55:50+00:00;198;264;284.0;4:44
17492970013;Run;73563737996;1 mile;1609;1.609;465;465;;False;2026-02-23 07:55:50+00:00;32;144;289.0;4:48
17492970013;Run;73563737997;2 mile;3219;3.219;936;936;;False;2026-02-23 07:55:50+00:00;32;253;290.8;4:50
17492970013;Run;73563737998;5K;5000;5.0;1458;1458;;False;2026-02-23 07:55:50+00:00;97;439;291.6;4:51
17482893001;Run;73522744240;400m;400;0.4;97;97;;False;2026-02-22 08:21:59+00:00;753;781;242.5;4:02
17482893001;Run;73522744241;1/2 mile;805;0.805;210;210;;False;2026-02-22 08:21:59+00:00;482;533;260.9;4:20
17482893001;Run;73522744242;1K;1000;1.0;261;261;;False;2026-02-22 08:21:59+00:00;474;538;261.0;4:21
17482893001;Run;73522744236;1 mile;1609;1.609;421;421;;False;2026-02-22 08:21:59+00:00;485;590;261.7;4:21
17482893001;Run;73522744237;2 mile;3219;3.219;846;846;;False;2026-02-22 08:21:59+00:00;466;669;262.8;4:22
17482893001;Run;73522744238;5K;5000;5.0;1325;1325;;False;2026-02-22 08:21:59+00:00;350;670;265.0;4:25
17482893001;Run;73522744239;10K;10000;10.0;2692;2692;;False;2026-02-22 08:21:59+00:00;31;675;269.2;4:29
17448550958;Run;73375470457;400m;400;0.4;99;99;;False;2026-02-19 06:47:49+00:00;350;375;247.5;4:07
17448550958;Run;73375470458;1/2 mile;805;0.805;200;200;;False;2026-02-19 06:47:49+00:00;321;375;248.4;4:08
17448550958;Run;73375470459;1K;1000;1.0;248;248;;False;2026-02-19 06:47:49+00:00;321;389;248.0;4:08
17448550958;Run;73375470454;1 mile;1609;1.609;402;402;;False;2026-02-19 06:47:49+00:00;280;386;249.8;4:09
17448550958;Run;73375470455;2 mile;3219;3.219;816;816;;False;2026-02-19 06:47:49+00:00;241;453;253.5;4:13
17448550958;Run;73375470456;5K;5000;5.0;1283;1283;;False;2026-02-19 06:47:49+00:00;200;531;256.6;4:16
17304736790;Run;72797427040;400m;400;0.4;87;87;;False;2026-02-06 07:02:13+00:00;64;92;217.5;3:37
17304736790;Run;72797427041;1/2 mile;805;0.805;177;177;;False;2026-02-06 07:02:13+00:00;28;91;219.9;3:39
17304736790;Run;72797427042;1K;1000;1.0;221;221;;False;2026-02-06 07:02:13+00:00;19;95;221.0;3:41
17304736790;Run;72797427038;1 mile;1609;1.609;357;357;;False;2026-02-06 07:02:13+00:00;2;135;221.9;3:41
17304736790;Run;72797427039;2 mile;3219;3.219;739;739;;False;2026-02-06 07:02:13+00:00;1;252;229.6;3:49
17225624719;Run;72488299887;400m;400;0.4;111;111;;False;2026-01-30 06:38:47+00:00;518;545;277.5;4:37
17225624719;Run;72488299888;1/2 mile;805;0.805;225;225;;False;2026-01-30 06:38:47+00:00;487;547;279.5;4:39
17225624719;Run;72488299889;1K;1000;1.0;280;280;;False;2026-01-30 06:38:47+00:00;457;532;280.0;4:40
17225624719;Run;72488299884;1 mile;1609;1.609;453;453;;False;2026-01-30 06:38:47+00:00;452;573;281.5;4:41
17225624719;Run;72488299885;2 mile;3219;3.219;914;914;;False;2026-01-30 06:38:47+00:00;345;570;283.9;4:43
17225624719;Run;72488299886;5K;5000;5.0;1442;1442;;False;2026-01-30 06:38:47+00:00;227;572;288.4;4:48
17113286330;Run;72062885534;400m;400;0.4;110;110;;False;2026-01-20 06:36:08+00:00;282;306;275.0;4:35
17113286330;Run;72062885535;1/2 mile;805;0.805;222;222;;False;2026-01-20 06:36:08+00:00;271;321;275.8;4:35
17113286330;Run;72062885536;1K;1000;1.0;278;278;;False;2026-01-20 06:36:08+00:00;240;305;278.0;4:38
17113286330;Run;72062885531;1 mile;1609;1.609;451;451;;False;2026-01-20 06:36:08+00:00;218;323;280.3;4:40
17113286330;Run;72062885532;2 mile;3219;3.219;909;909;;False;2026-01-20 06:36:08+00:00;173;392;282.4;4:42
17113286330;Run;72062885533;5K;5000;5.0;1422;1422;;False;2026-01-20 06:36:08+00:00;78;418;284.4;4:44
17056509230;Run;71831307964;400m;400;0.4;93;93;;False;2026-01-15 06:36:16+00:00;214;239;232.5;3:52
17056509230;Run;71831307965;1/2 mile;805;0.805;189;189;;False;2026-01-15 06:36:16+00:00;210;262;234.8;3:54
17056509230;Run;71831307966;1K;1000;1.0;234;234;;False;2026-01-15 06:36:16+00:00;217;278;234.0;3:54
17056509230;Run;71831307960;1 mile;1609;1.609;380;380;;False;2026-01-15 06:36:16+00:00;196;298;236.2;3:56
17056509230;Run;71831307961;2 mile;3219;3.219;812;812;;False;2026-01-15 06:36:16+00:00;188;392;252.3;4:12
17056509230;Run;71831307962;5K;5000;5.0;1246;1246;;False;2026-01-15 06:36:16+00:00;170;482;249.2;4:09
17056509230;Run;71831307963;10K;10000;10.0;2615;2615;;False;2026-01-15 06:36:16+00:00;43;677;261.5;4:21
17052428153;Run;71816485000;400m;400;0.4;118;118;;False;2026-01-14 18:54:46+00:00;446;472;295.0;4:55
17052428153;Run;71816485001;1/2 mile;805;0.805;239;239;;False;2026-01-14 18:54:46+00:00;417;465;296.9;4:56
17052428153;Run;71816485002;1K;1000;1.0;296;296;;False;2026-01-14 18:54:46+00:00;405;465;296.0;4:56
17052428153;Run;71816484997;1 mile;1609;1.609;481;481;;False;2026-01-14 18:54:46+00:00;398;496;298.9;4:58
17052428153;Run;71816484998;2 mile;3219;3.219;992;992;;False;2026-01-14 18:54:46+00:00;330;534;308.2;5:08
17052428153;Run;71816484999;5K;5000;5.0;1568;1568;;False;2026-01-14 18:54:46+00:00;218;533;313.6;5:13
16999197384;Run;71604104574;400m;400;0.4;112;112;;False;2026-01-10 06:05:11+00:00;916;942;280.0;4:40
16999197384;Run;71604104575;1/2 mile;805;0.805;230;230;;False;2026-01-10 06:05:11+00:00;916;970;285.7;4:45
16999197384;Run;71604104576;1K;1000;1.0;286;286;;False;2026-01-10 06:05:11+00:00;916;982;286.0;4:46
16999197384;Run;71604104565;1 mile;1609;1.609;465;465;;False;2026-01-10 06:05:11+00:00;870;977;289.0;4:48
16999197384;Run;71604104566;2 mile;3219;3.219;936;936;;False;2026-01-10 06:05:11+00:00;869;1082;290.8;4:50
16999197384;Run;71604104567;5K;5000;5.0;1461;1461;;False;2026-01-10 06:05:11+00:00;870;1204;292.2;4:52
16999197384;Run;71604104568;10K;10000;10.0;2963;2963;;False;2026-01-10 06:05:11+00:00;37;703;296.3;4:56
16999197384;Run;71604104569;15K;15000;15.0;4489;4489;;False;2026-01-10 06:05:11+00:00;194;1205;299.3;4:59
16999197384;Run;71604104570;10 mile;16090;16.09;4811;4811;;False;2026-01-10 06:05:11+00:00;147;1233;299.0;4:59
16999197384;Run;71604104571;20K;20000;20.0;5989;5989;;False;2026-01-10 06:05:11+00:00;25;1373;299.4;4:59
16999197384;Run;71604104572;Half-Marathon;21097;21.097;6327;6327;;False;2026-01-10 06:05:11+00:00;40;1473;299.9;4:59
16999197384;Run;71604104573;30K;30000;30.0;9120;9120;1.0;True;2026-01-10 06:05:11+00:00;1;2064;304.0;5:04
16976599266;Run;71517776288;400m;400;0.4;84;84;;False;2026-01-08 05:08:46+00:00;272;292;210.0;3:30
16976599266;Run;71517776289;1/2 mile;805;0.805;169;169;;False;2026-01-08 05:08:46+00:00;488;539;209.9;3:29
16976599266;Run;71517776290;1K;1000;1.0;211;211;;False;2026-01-08 05:08:46+00:00;488;558;211.0;3:31
16976599266;Run;71517776285;1 mile;1609;1.609;383;383;;False;2026-01-08 05:08:46+00:00;188;288;238.0;3:58
16976599266;Run;71517776286;2 mile;3219;3.219;773;773;;False;2026-01-08 05:08:46+00:00;327;542;240.1;4:00
16976599266;Run;71517776287;5K;5000;5.0;1242;1242;;False;2026-01-08 05:08:46+00:00;194;523;248.4;4:08
16965257609;Run;71477669891;400m;400;0.4;119;119;;False;2026-01-07 04:57:20+00:00;441;469;297.5;4:57
16965257609;Run;71477669892;1/2 mile;805;0.805;242;242;;False;2026-01-07 04:57:20+00:00;433;489;300.6;5:00
16965257609;Run;71477669893;1K;1000;1.0;300;300;;False;2026-01-07 04:57:20+00:00;600;666;300.0;5:00
16965257609;Run;71477669887;1 mile;1609;1.609;487;487;;False;2026-01-07 04:57:20+00:00;427;537;302.7;5:02
16965257609;Run;71477669888;2 mile;3219;3.219;974;974;;False;2026-01-07 04:57:20+00:00;441;663;302.6;5:02
16965257609;Run;71477669889;5K;5000;5.0;1525;1525;;False;2026-01-07 04:57:20+00:00;332;673;305.0;5:05
16965257609;Run;71477669890;10K;10000;10.0;3085;3085;;False;2026-01-07 04:57:20+00:00;0;697;308.5;5:08
16954284562;Run;71438489733;400m;400;0.4;91;91;;False;2026-01-06 06:32:50+00:00;188;210;227.5;3:47
16954284562;Run;71438489734;1/2 mile;805;0.805;186;186;;False;2026-01-06 06:32:50+00:00;197;248;231.1;3:51
16954284562;Run;71438489735;1K;1000;1.0;232;232;;False;2026-01-06 06:32:50+00:00;299;361;232.0;3:52
16954284562;Run;71438489729;1 mile;1609;1.609;374;374;;False;2026-01-06 06:32:50+00:00;190;288;232.4;3:52
16954284562;Run;71438489730;2 mile;3219;3.219;748;748;;False;2026-01-06 06:32:50+00:00;190;389;232.4;3:52
16954284562;Run;71438489731;5K;5000;5.0;1164;1164;;False;2026-01-06 06:32:50+00:00;241;553;232.8;3:52
16954284562;Run;71438489732;10K;10000;10.0;2360;2360;2.0;True;2026-01-06 06:32:50+00:00;52;677;236.0;3:56
16943147695;Run;71401088720;400m;400;0.4;116;116;;False;2026-01-05 06:28:45+00:00;108;135;290.0;4:50
16943147695;Run;71401088721;1/2 mile;805;0.805;236;236;;False;2026-01-05 06:28:45+00:00;87;141;293.2;4:53
16943147695;Run;71401088722;1K;1000;1.0;293;293;;False;2026-01-05 06:28:45+00:00;118;183;293.0;4:53
16943147695;Run;71401088716;1 mile;1609;1.609;474;474;;False;2026-01-05 06:28:45+00:00;26;138;294.6;4:54
16943147695;Run;71401088717;2 mile;3219;3.219;952;952;;False;2026-01-05 06:28:45+00:00;19;236;295.7;4:55
16943147695;Run;71401088718;5K;5000;5.0;1489;1489;;False;2026-01-05 06:28:45+00:00;1;330;297.8;4:57
16943147695;Run;71401088719;10K;10000;10.0;3056;3056;;False;2026-01-05 06:28:45+00:00;0;660;305.6;5:05
16921944401;Run;71311905504;400m;400;0.4;106;106;;False;2026-01-03 06:19:50+00:00;706;736;265.0;4:25
16921944401;Run;71311905505;1/2 mile;805;0.805;221;221;;False;2026-01-03 06:19:50+00:00;66;117;274.5;4:34
16921944401;Run;71311905506;1K;1000;1.0;277;277;;False;2026-01-03 06:19:50+00:00;1458;1531;277.0;4:37
16921944401;Run;71311905496;1 mile;1609;1.609;455;455;;False;2026-01-03 06:19:50+00:00;1426;1543;282.8;4:42
16921944401;Run;71311905497;2 mile;3219;3.219;928;928;;False;2026-01-03 06:19:50+00:00;1398;1632;288.3;4:48
16921944401;Run;71311905498;5K;5000;5.0;1476;1476;;False;2026-01-03 06:19:50+00:00;1255;1627;295.2;4:55
16921944401;Run;71311905499;10K;10000;10.0;3326;3326;;False;2026-01-03 06:19:50+00:00;862;1640;332.6;5:32
16921944401;Run;71311905500;15K;15000;15.0;5071;5071;;False;2026-01-03 06:19:50+00:00;463;1634;338.1;5:38
16921944401;Run;71311905501;10 mile;16090;16.09;5443;5443;;False;2026-01-03 06:19:50+00:00;399;1657;338.3;5:38
16921944401;Run;71311905502;20K;20000;20.0;6895;6895;;False;2026-01-03 06:19:50+00:00;82;1632;344.8;5:44
16921944401;Run;71311905503;Half-Marathon;21097;21.097;7227;7227;;False;2026-01-03 06:19:50+00:00;3;1634;342.6;5:42
16852771592;Run;71017550402;400m;400;0.4;107;107;;False;2025-12-27 06:29:42+00:00;1303;1329;267.5;4:27
16852771592;Run;71017550403;1/2 mile;805;0.805;216;216;;False;2025-12-27 06:29:42+00:00;1273;1325;268.3;4:28
16852771592;Run;71017550404;1K;1000;1.0;270;270;;False;2025-12-27 06:29:42+00:00;1264;1328;270.0;4:30
16852771592;Run;71017550395;1 mile;1609;1.609;443;443;;False;2025-12-27 06:29:42+00:00;1219;1323;275.3;4:35
16852771592;Run;71017550396;2 mile;3219;3.219;898;898;;False;2025-12-27 06:29:42+00:00;1124;1329;279.0;4:38
16852771592;Run;71017550397;5K;5000;5.0;1410;1410;;False;2025-12-27 06:29:42+00:00;1013;1328;282.0;4:42
16852771592;Run;71017550398;10K;10000;10.0;2836;2836;;False;2025-12-27 06:29:42+00:00;675;1330;283.6;4:43
16852771592;Run;71017550399;15K;15000;15.0;4300;4300;;False;2025-12-27 06:29:42+00:00;340;1329;286.7;4:46
16852771592;Run;71017550400;10 mile;16090;16.09;4618;4618;;False;2025-12-27 06:29:42+00:00;267;1329;287.0;4:47
16852771592;Run;71017550401;20K;20000;20.0;5810;5810;;False;2025-12-27 06:29:42+00:00;1;1329;290.5;4:50
16842679603;Run;70971436527;400m;400;0.4;117;117;;False;2025-12-26 06:28:14+00:00;555;582;292.5;4:52
16842679603;Run;70971436528;1/2 mile;805;0.805;237;237;;False;2025-12-26 06:28:14+00:00;453;507;294.4;4:54
16842679603;Run;70971436529;1K;1000;1.0;294;294;;False;2025-12-26 06:28:14+00:00;558;622;294.0;4:54
16842679603;Run;70971436523;1 mile;1609;1.609;475;475;;False;2025-12-26 06:28:14+00:00;429;532;295.2;4:55
16842679603;Run;70971436524;2 mile;3219;3.219;951;951;;False;2025-12-26 06:28:14+00:00;423;633;295.4;4:55
16842679603;Run;70971436525;5K;5000;5.0;1485;1485;;False;2025-12-26 06:28:14+00:00;294;626;297.0;4:57
16842679603;Run;70971436526;10K;10000;10.0;3020;3020;;False;2025-12-26 06:28:14+00:00;1;676;302.0;5:02
16837301422;Run;70947216738;400m;400;0.4;79;79;;False;2025-12-25 10:21:10+00:00;300;326;197.5;3:17
16837301422;Run;70947216739;1/2 mile;805;0.805;193;193;;False;2025-12-25 10:21:10+00:00;301;361;239.8;3:59
16837301422;Run;70947216740;1K;1000;1.0;264;264;;False;2025-12-25 10:21:10+00:00;388;486;264.0;4:24
16837301422;Run;70947216735;1 mile;1609;1.609;420;420;;False;2025-12-25 10:21:10+00:00;379;525;261.0;4:21
16837301422;Run;70947216736;2 mile;3219;3.219;882;882;;False;2025-12-25 10:21:10+00:00;258;544;274.0;4:33
16837301422;Run;70947216737;5K;5000;5.0;1412;1412;;False;2025-12-25 10:21:10+00:00;220;658;282.4;4:42
16829418262;Run;70909055510;400m;400;0.4;111;111;;False;2025-12-24 09:23:55+00:00;60;86;277.5;4:37
16829418262;Run;70909055511;1/2 mile;805;0.805;229;229;;False;2025-12-24 09:23:55+00:00;36;90;284.5;4:44
16829418262;Run;70909055512;1K;1000;1.0;283;283;;False;2025-12-24 09:23:55+00:00;60;128;283.0;4:43
16829418262;Run;70909055506;1 mile;1609;1.609;457;457;;False;2025-12-24 09:23:55+00:00;35;147;284.0;4:44
16829418262;Run;70909055507;2 mile;3219;3.219;932;932;;False;2025-12-24 09:23:55+00:00;35;251;289.5;4:49
16829418262;Run;70909055508;5K;5000;5.0;1455;1455;;False;2025-12-24 09:23:55+00:00;35;368;291.0;4:51
16829418262;Run;70909055509;10K;10000;10.0;2939;2939;;False;2025-12-24 09:23:55+00:00;1;686;293.9;4:53
16824722688;Run;70886189562;400m;400;0.4;95;95;;False;2025-12-23 19:55:24+00:00;580;605;237.5;3:57
16824722688;Run;70886189563;1/2 mile;805;0.805;194;194;;False;2025-12-23 19:55:24+00:00;579;631;241.0;4:00
16824722688;Run;70886189564;1K;1000;1.0;240;240;;False;2025-12-23 19:55:24+00:00;580;643;240.0;4:00
16824722688;Run;70886189558;1 mile;1609;1.609;388;388;;False;2025-12-23 19:55:24+00:00;579;685;241.1;4:01
16824722688;Run;70886189559;2 mile;3219;3.219;787;787;;False;2025-12-23 19:55:24+00:00;571;779;244.5;4:04
16824722688;Run;70886189560;5K;5000;5.0;1231;1231;;False;2025-12-23 19:55:24+00:00;396;711;246.2;4:06
16824722688;Run;70886189561;10K;10000;10.0;2493;2493;;False;2025-12-23 19:55:24+00:00;152;780;249.3;4:09
16801299393;Run;70789587661;400m;400;0.4;111;111;;False;2025-12-21 06:44:25+00:00;685;714;277.5;4:37
16801299393;Run;70789587662;1/2 mile;805;0.805;232;232;;False;2025-12-21 06:44:25+00:00;64;112;288.2;4:48
16801299393;Run;70789587663;1K;1000;1.0;290;290;;False;2025-12-21 06:44:25+00:00;1211;1279;290.0;4:50
16801299393;Run;70789587655;1 mile;1609;1.609;479;479;;False;2025-12-21 06:44:25+00:00;681;796;297.7;4:57
16801299393;Run;70789587656;2 mile;3219;3.219;1038;1038;;False;2025-12-21 06:44:25+00:00;667;903;322.5;5:22
16801299393;Run;70789587657;5K;5000;5.0;1696;1696;;False;2025-12-21 06:44:25+00:00;944;1308;339.2;5:39
16801299393;Run;70789587658;10K;10000;10.0;3665;3665;;False;2025-12-21 06:44:25+00:00;494;1274;366.5;6:06
16801299393;Run;70789587659;15K;15000;15.0;5565;5565;;False;2025-12-21 06:44:25+00:00;64;1233;371.0;6:11
16801299393;Run;70789587660;10 mile;16090;16.09;5900;5900;;False;2025-12-21 06:44:25+00:00;39;1284;366.7;6:06
16793532003;Run;70749173351;400m;400;0.4;110;110;;False;2025-12-20 09:51:10+00:00;790;816;275.0;4:35
16793532003;Run;70749173352;1/2 mile;805;0.805;223;223;;False;2025-12-20 09:51:10+00:00;786;837;277.0;4:37
16793532003;Run;70749173353;1K;1000;1.0;279;279;;False;2025-12-20 09:51:10+00:00;381;444;279.0;4:39
16793532003;Run;70749173347;1 mile;1609;1.609;453;453;;False;2025-12-20 09:51:10+00:00;348;455;281.5;4:41
16793532003;Run;70749173348;2 mile;3219;3.219;920;920;;False;2025-12-20 09:51:10+00:00;248;457;285.8;4:45
16793532003;Run;70749173349;5K;5000;5.0;1442;1442;;False;2025-12-20 09:51:10+00:00;348;683;288.4;4:48
16793532003;Run;70749173350;10K;10000;10.0;2901;2901;;False;2025-12-20 09:51:10+00:00;168;829;290.1;4:50
16774743430;Run;70670494118;400m;400;0.4;136;136;;False;2025-12-18 06:10:42+00:00;850;882;340.0;5:40
16774743430;Run;70670494119;1/2 mile;805;0.805;293;293;;False;2025-12-18 06:10:42+00:00;815;883;364.0;6:03
16774743430;Run;70670494120;1K;1000;1.0;368;368;;False;2025-12-18 06:10:42+00:00;797;879;368.0;6:08
16774743430;Run;70670494115;1 mile;1609;1.609;647;647;;False;2025-12-18 06:10:42+00:00;32;201;402.1;6:42
16774743430;Run;70670494116;2 mile;3219;3.219;1471;1471;;False;2025-12-18 06:10:42+00:00;471;867;457.0;7:36
16774743430;Run;70670494117;5K;5000;5.0;2341;2341;;False;2025-12-18 06:10:42+00:00;19;660;468.2;7:48
16771996891;Run;70660326639;400m;400;0.4;115;115;;False;2025-12-17 19:03:11+00:00;641;669;287.5;4:47
16771996891;Run;70660326640;1/2 mile;805;0.805;233;233;;False;2025-12-17 19:03:11+00:00;597;653;289.4;4:49
16771996891;Run;70660326641;1K;1000;1.0;288;288;;False;2025-12-17 19:03:11+00:00;603;671;288.0;4:48
16771996891;Run;70660326635;1 mile;1609;1.609;469;469;;False;2025-12-17 19:03:11+00:00;582;692;291.5;4:51
16771996891;Run;70660326636;2 mile;3219;3.219;960;960;;False;2025-12-17 19:03:11+00:00;208;428;298.2;4:58
16771996891;Run;70660326637;5K;5000;5.0;1498;1498;;False;2025-12-17 19:03:11+00:00;63;411;299.6;4:59
16771996891;Run;70660326638;10K;10000;10.0;3022;3022;;False;2025-12-17 19:03:11+00:00;1;712;302.2;5:02
16756348244;Run;70598951598;400m;400;0.4;109;109;;False;2025-12-16 06:33:31+00:00;422;450;272.5;4:32
16756348244;Run;70598951599;1/2 mile;805;0.805;232;232;;False;2025-12-16 06:33:31+00:00;422;476;288.2;4:48
16756348244;Run;70598951600;1K;1000;1.0;293;293;;False;2025-12-16 06:33:31+00:00;420;488;293.0;4:53
16756348244;Run;70598951594;1 mile;1609;1.609;472;472;;False;2025-12-16 06:33:31+00:00;622;742;293.3;4:53
16756348244;Run;70598951595;2 mile;3219;3.219;959;959;;False;2025-12-16 06:33:31+00:00;515;743;297.9;4:57
16756348244;Run;70598951596;5K;5000;5.0;1520;1520;;False;2025-12-16 06:33:31+00:00;383;738;304.0;5:04
16756348244;Run;70598951597;10K;10000;10.0;3156;3156;;False;2025-12-16 06:33:31+00:00;0;755;315.6;5:15
16730700180;Run;70486484798;400m;400;0.4;97;97;;False;2025-12-13 07:16:43+00:00;1302;1327;242.5;4:02
16730700180;Run;70486484799;1/2 mile;805;0.805;196;196;;False;2025-12-13 07:16:43+00:00;1301;1351;243.5;4:03
16730700180;Run;70486484800;1K;1000;1.0;245;245;;False;2025-12-13 07:16:43+00:00;1301;1363;245.0;4:05
16730700180;Run;70486484790;1 mile;1609;1.609;393;393;;False;2025-12-13 07:16:43+00:00;1314;1415;244.3;4:04
16730700180;Run;70486484791;2 mile;3219;3.219;826;826;;False;2025-12-13 07:16:43+00:00;1213;1421;256.6;4:16
16730700180;Run;70486484792;5K;5000;5.0;1367;1367;;False;2025-12-13 07:16:43+00:00;849;1174;273.4;4:33
16730700180;Run;70486484793;10K;10000;10.0;2778;2778;;False;2025-12-13 07:16:43+00:00;768;1422;277.8;4:37
16730700180;Run;70486484794;15K;15000;15.0;4458;4458;;False;2025-12-13 07:16:43+00:00;406;1406;297.2;4:57
16730700180;Run;70486484795;10 mile;16090;16.09;4822;4822;;False;2025-12-13 07:16:43+00:00;93;1175;299.7;4:59
16730700180;Run;70486484796;20K;20000;20.0;5896;5896;;False;2025-12-13 07:16:43+00:00;83;1421;294.8;4:54
16730700180;Run;70486484797;Half-Marathon;21097;21.097;6283;6283;;False;2025-12-13 07:16:43+00:00;3;1424;297.8;4:57
16725567393;Run;70460869246;400m;400;0.4;110;110;;False;2025-12-12 18:29:58+00:00;136;163;275.0;4:35
16725567393;Run;70460869247;1/2 mile;805;0.805;228;228;;False;2025-12-12 18:29:58+00:00;59;114;283.2;4:43
16725567393;Run;70460869248;1K;1000;1.0;284;284;;False;2025-12-12 18:29:58+00:00;106;173;284.0;4:44
16725567393;Run;70460869242;1 mile;1609;1.609;460;460;;False;2025-12-12 18:29:58+00:00;53;163;285.9;4:45
16725567393;Run;70460869243;2 mile;3219;3.219;930;930;;False;2025-12-12 18:29:58+00:00;51;271;288.9;4:48
16725567393;Run;70460869244;5K;5000;5.0;1473;1473;;False;2025-12-12 18:29:58+00:00;320;652;294.6;4:54
16725567393;Run;70460869245;10K;10000;10.0;2957;2957;;False;2025-12-12 18:29:58+00:00;1;687;295.7;4:55
16711553026;Run;70407892378;400m;400;0.4;95;95;;False;2025-12-11 06:49:35+00:00;572;599;237.5;3:57
16711553026;Run;70407892379;1/2 mile;805;0.805;192;192;;False;2025-12-11 06:49:35+00:00;547;601;238.5;3:58
16711553026;Run;70407892380;1K;1000;1.0;242;242;;False;2025-12-11 06:49:35+00:00;532;602;242.0;4:02
16711553026;Run;70407892375;1 mile;1609;1.609;444;444;;False;2025-12-11 06:49:35+00:00;36;145;275.9;4:35
16711553026;Run;70407892376;2 mile;3219;3.219;1092;1092;;False;2025-12-11 06:49:35+00:00;350;607;339.2;5:39
16711553026;Run;70407892377;5K;5000;5.0;1824;1824;;False;2025-12-11 06:49:35+00:00;183;602;364.8;6:04
16691628264;Run;70330809954;400m;400;0.4;92;92;;False;2025-12-09 04:53:37+00:00;92;120;230.0;3:50
16691628264;Run;70330809955;1/2 mile;805;0.805;189;189;;False;2025-12-09 04:53:37+00:00;225;275;234.8;3:54
16691628264;Run;70330809956;1K;1000;1.0;236;236;;False;2025-12-09 04:53:37+00:00;516;580;236.0;3:56
16691628264;Run;70330809950;1 mile;1609;1.609;434;434;;False;2025-12-09 04:53:37+00:00;470;579;269.7;4:29
16691628264;Run;70330809951;2 mile;3219;3.219;924;924;;False;2025-12-09 04:53:37+00:00;494;737;287.0;4:47
16691628264;Run;70330809952;5K;5000;5.0;1480;1480;;False;2025-12-09 04:53:37+00:00;503;883;296.0;4:56
